Survey_ResponseID,Topic
R_VXC0BdnooFFzNyF,18
R_W3empn2lGXa2u3v,1
R_W80kzJbCa8CD9UB,5
R_Wd4NW3fCsUmgTfz,10
R_WdjRiujyi439QUV,11
R_WeUTXBXyijB097X,0
R_WerZwuLkMK4zfVf,5
R_WfcQjcLLrgyyhZD,13
R_Wflh7jXpugM20Dv,1
R_WiHgd4U8fkn5ZsZ,2
R_Wj4UUQUNrJKEYKJ,4
R_Wj7VKgJWJGbo1zj,6
R_WjMJipdvxGlCPxn,9
R_WlmRXQCE6kRjeeJ,12
R_WqHyMGcSkgIXRw5,10
R_WqUKHIsK6AUZTW1,8
R_Wr3OvD5tOnb6kmZ,10
R_Wvek6KTbhuRTUxb,9
R_WwInNEyYEbNjgWt,14
R_WwVKVhGu4erKLWV,17
R_Wx1K66mKsCdbnXz,6
R_WxNO6Oe6xqGi15T,6
R_XAphEY817eORyx3,12
R_XBTixAZnoRoMVQB,2
R_XBcuYV8ItZHNRIZ,15
R_XCaSsrV88hbJ4yd,18
R_XFB8SnqP21l7p8R,12
R_XFxTMj7GDret70d,0
R_XGKozLuGXZzktCF,3
R_XLNqrCKqhDiXYc1,1
R_XMyTz3sIsacmJRD,2
R_XNE9peoiyTnAXUl,6
R_XNiuJCcVUXlLUYx,9
R_XOnvBxkG4fwLWVz,11
R_XSQ0rtJL82sO48h,18
R_XSVsVm3kojFdmCJ,18
R_XSu10jIDimUl5m1,15
R_XTmxVoQGo9qhbyx,14
R_XUhit9pAXhD746B,14
R_XUkFqv28ZmOyNBT,2
R_XX2kFbi9VPxFWLf,9
R_XX4679ZDUYaKZTb,9
R_XXNgBpq2i7mSrnP,6
R_XXow2gO79y4faxj,3
R_XY50JC4OPpYKcmd,17
R_XYTa0bvoaQqev3r,1
R_XYeZSVkzBQBQtBD,0
R_XYsrPCXL5N6boad,11
R_XZAx9TyW7gz9GxP,11
R_Xhz81T9LodPX0KB,5
R_Xilms2p1sQqPq4p,11
R_Xjn66iH08ck5oPL,18
R_Xk42yW3pfoWC6Ih,13
R_XmJksWdlfM3NHJ7,9
R_Xn2sfdbpwAfI3wB,9
R_XnUU1fZEhQ2Sa4N,14
R_Xnxbf5uRDYJ5tvz,12
R_XpHv6ZEKCuud0Gt,12
R_XsIUODlniv0lMu5,10
R_XsQ88Q0fyB4ya7n,17
R_Xt4H8BJ1Vx7ws8h,3
R_XtYIlnjI6etRnGh,14
R_XuCuybjxPer1OeJ,6
R_XvMiL2k9rLcEJsB,11
R_XvQvSZcUpzRXxrr,11
R_XvTgfvCeoBbBuBH,18
R_XwiCirQyfwJzVtv,6
R_XzINZBCVFPB7RWF,18
R_Y327gjLqd4iezqV,2
R_Y3PPLmdNg6NnwZz,4
R_Y3TdYiBodZOLXlT,19
R_Y4Y0rnYYDKTzxM5,1
R_Y4aBj5VuuQKYcq5,4
R_Y4jCkfTFzvtw5SF,5
R_Y9umn8jRAhKJgTn,6
R_YPSS9WRS3ZVKQPn,4
R_YQSfqhQ1uDpXT7r,19
R_YS4MPsfM1Neg0RH,6
R_YSl6RLgAiesofPH,16
R_YVNaznCASVojYKB,13
R_YVoT55Wyx9S4FDb,3
R_YWC7NpQLctWlPVf,2
R_YWxPdbahUtA72LL,13
R_YY9mG1AzrXV1e3D,6
R_YYrJhkIJO9hdbAl,15
R_Ybh09t36EFaS3jb,6
R_Z1xA09bofW5IQSJ,19
R_Z2Gd6jT9M6qXlzH,2
R_Z4qMkqhWSmIbdSh,3
R_Z8LQWkg9NepKDIt,17
R_Z8cv50HCNZ5CvSN,8
R_ZDCVBbGxqUyBjGh,18
R_ZFhsRu6k5e3fX1v,12
R_ZI7koGyz1xd8QLv,17
R_ZIBCd5K8oQRXdm1,15
R_ZIsOywgVBw4idR7,9
R_ZIuaiND875SbVPr,3
R_Za6NwCg735Vw39n,11
R_ZauRmxopn1S5Sud,9
R_ZeIqsLOkeyCl5uN,0
R_ZeZNk6GoDJUatUJ,16
R_ZegAOoGxHgKdVIZ,7
R_ZeqLnp8IZFNzHMt,11
R_ZfOmPhI6XuCcRUt,18
R_ZfxDd4JY8M1gR8J,15
R_Zfz88Cq8vkGJGyB,11
R_ZgZ7S6BnNfcYbHH,2
R_ZjFHZnBMjWeAYdH,13
R_ZjHcCKtdPNl6gVP,13
R_ZkokwdIEZybYo9z,3
R_Zkstf2bmFRQo2m5,10
R_Zl9dw9qtiaH47xn,16
R_ZlBK7nDoFklNS0x,4
R_ZlS0sW6ozCjoQlH,13
R_ZluO0WXbB2tgciB,13
R_Zn1yhaZTqrBfDmp,14
R_ZqMc2n2GUPEaXfz,10
R_Zta1XxxkHsDrVfz,10
R_Zw0unpmWGOSsWEF,16
R_Zwn68Xfx8lenBER,6
R_ZwuXRF5zwg9UUCt,19
R_ZynUIMrEe9VumxH,3
R_ZytLOQiQXCPkNWx,0
R_ZytPZbOx6EtswkV,10
R_Zz495Ir7AjUbSCJ,5
R_a3Q8UXAMXpamZB7,18
R_a3tDhXWQm43rsUF,2
R_a60NWVgys86xns5,7
R_a63UuDzyNOdlI2J,17
R_aUWXNis4IbqlqDf,7
R_aVJqrvifyzC8qKR,8
R_aVKYvNNMeqIDPsB,18
R_aVslz4Q8yi9S6Cl,8
R_aWxv9Pcd9PO2U4V,17
R_aXKdpMinM7xCmrv,3
R_aXyCrbVYxzFwuzv,18
R_aYp7TYN8pNsU6lP,10
R_aaEBB25rxCxY7lv,18
R_ab0QXkkUTrlg2KB,13
R_abKuATLfANudhTj,15
R_abf7RJn5xPCVb1v,0
R_abnab1EzH51Bkf7,14
R_afU6KRn89n5n9i9,15
R_afpraFNVxBHgh7X,17
R_afsmqQnUctcdeY9,19
R_ag6T2MYYTL2eE1j,1
R_b14mPI2m0e5yH9D,2
R_b1xAy0S4LKUsnLz,14
R_b2EQBRt18YPHWbn,2
R_b2GkGBSnh7BW6RP,19
R_b3NWnTBcFyWqXjH,11
R_b3dSUlk76L0C6TD,15
R_b7z8AzmkKy3gNAl,17
R_b8UnkZJoU93ZxEB,6
R_b8v7OwKdVZBCvrX,5
R_b94CAnrDM9JIx4R,16
R_bBIcZn0ySKqKq0F,2
R_bBf97e7ARwoovoR,5
R_bBg8ASGfEpux3hv,6
R_bBgIkZfU6RwGLWF,0
R_bBmkGvilicOmYzD,2
R_bBq5KArp9QA6oo1,11
R_bDEl7Y9wLiPfSTv,11
R_bE1vvb6qxbnnhUl,18
R_bEM9MySQ9bTLMc1,2
R_bHPddsX5H49vNL3,1
R_bIXnQr8Fm57EAGR,19
R_bJI8lmXMZWL6oql,3
R_bJbNhR1I5NnLKb7,6
R_bK5PUvc46zAxoQN,4
R_bKJcIltPwncL9uN,3
R_bKkzeRcxJTprXkB,17
R_bKt9Z4amoZXnAaJ,14
R_bNLECaaqFJyVsNX,3
R_bNlGrSwYPEMjfWh,7
R_bNnd3UmePmOGvWF,5
R_bObh6xg5bURfzwt,16
R_bOsm0ntz3dHtHXz,17
R_bPXVVzzUFNDkEc9,13
R_bPptIhTNoGD8H1D,1
R_bPzwAFdlVaA87Vn,7
R_ba73EoTEt4UBcWJ,8
R_babH9jrfPOAMoi5,2
R_bdUj1u3aVonqb61,5
R_bdsqSI9qvaD0FEZ,19
R_bdw1ARGSVErDIWd,5
R_beFwerGcbqawgBH,7
R_bf37vgAtSoPc5rj,6
R_bkAu6XeIT0wOxs5,14
R_bkHRi9YgD6jBOMh,4
R_bkquoGQp5VhpihP,17
R_blmQEhOrCwpqG4x,15
R_bm9tqlI0FEOQFFL,3
R_bqJTh7OR8fc8Vah,0
R_bqJcUVIGITLsNeF,11
R_br5a8OxAqrKRxQd,6
R_brZ54fPuiQjRWRX,3
R_brpW12H2OkHT1iF,0
R_bsaSvkeG5k4XMzv,12
R_bvB6935ZyXpoL5v,0
R_bvaM7i1LSTXVLMt,1
R_bvclHP5uOzCHgFH,19
R_bw0aiMNPkLYwG1X,8
R_bw2nQ0iRh2wCa8p,4
R_cAMloFKJSOzCpm9,3
R_cAcAtozIWnZIbGp,4
R_cBHNm1kpSiUUDGV,11
R_cBcMo7c8BGeWv85,14
R_cCGfYUO37TTNHiN,14
R_cCM0aRqFsOZWpIR,17
R_cCucjmijTJETC6d,16
R_cD8Z9sFkKWQbxfP,10
R_cFGXaASTEfVOcMh,12
R_cGwQbPAEzHdce1X,6
R_cHesjuc4lBb9xcd,0
R_cIudxwAvVxJzhkd,7
R_cIwNJ279rBlYgG5,11
R_cJcZj3WyXgVXH5D,0
R_cLPTz6661LtyaWJ,11
R_cMxn243TpGjgbWp,14
R_cNrjVWvNLUa6lep,15
R_cOaIgEou3Y2RLcB,10
R_cOwWaFVwxP73UXv,13
R_cRXd8L1JLLMWpzj,8
R_cSYS6Hd74hMsYFz,11
R_cSfEupPDljGLbUZ,11
R_cShLepO1fPFrHSF,6
R_cTsYdhlipvqvNQt,2
R_cVbq9lQkBclFudr,12
R_cYYWxKOcONijB4d,2
R_cYncRVzlYD4BOsV,0
R_cZ53Ayfo9vbj7EZ,8
R_cZ5YGfieX9T6Ap3,11
R_ctNHcxd3vRvndXH,7
R_cucdDIXhmDRBfZT,0
R_cx0iZtX2yCRLnmV,1
R_czHyAR1xMvT2FbP,12
R_d5O7dqvA1EWCrPb,14
R_d6g64DLPzqmstvb,3
R_d9Uxvmk8nrY8YYF,6
R_dbSABCSEfLdFkfD,0
R_dhbVD5HuTHco9Jn,6
R_dmOnzV702vMmeXf,18
R_dnb5fN79bJTa6Up,17
R_do4VI0ULWmDNmgx,17
R_e2Uc5XhuPCxIPND,5
R_e2qhNg35rxB1Pyh,1
R_e387De1jF0gN2OB,10
R_e3TEXVg63aHzUHv,0
R_e5L3oLr6WJ2KniV,5
R_e5ns6UcJiCdftyV,13
R_e5wjT12SRFbn7Gx,2
R_e8KTElZZLWryLWp,3
R_e8LdNnD8Up25mSZ,4
R_e8QiCYlt9QZgAKZ,0
R_e9R9UbMC95GBlp7,4
R_eINXJtKQApvNwIh,0
R_eJOowyeZRgy7nTH,6
R_eKDVFF8elQR7S7v,5
R_eKaCJneWXtESodb,2
R_eKc2gy2WRQmRj7b,17
R_eKixM1seVDdrhN7,8
R_eOMCliqYqUD4oOR,4
R_ePZgjttlwJ4W7p7,3
R_eQBX3imYMyyeDD3,18
R_eRQiqJle8plejqF,16
R_eULFiYnrl7dZMkx,4
R_eVzCaj6FUPlCaWd,19
R_ebblotCCh8G6Ddf,6
R_eg0ycbZcHEfhBAd,19
R_eg7qhb52HQp17zz,3
R_egkpr19CU4Xy9C9,5
R_ekvp23KJMuNQtMZ,4
R_elI733GpRi0df0J,11
R_emksH6nlvPWgMA9,19
R_enB3VWCbxNqMOwV,6
R_eqDS7aMRkpql6Br,2
R_eqHpZiBWKCJATtL,2
R_eqVPFWs6xsOSTeh,2
R_esn1Sxhd32mrsTT,18
R_esxdPAM8ijyQQp3,17
R_etgq3mVPgoz8CyZ,7
R_eth9yMZrzStQnTz,4
R_ewYITD6s7d1M8Qp,18
R_exJNsZZCWDFLoCR,2
R_exOdJ7Ei3TWwP4Z,18
R_exnLc1H6oypi9vr,18
R_exrOcCHhCSlzTG1,6
R_eyPaNpEViezNJZv,17
R_eyQl26Pq4cq0Xmx,1
R_ezZICFk4bkpMoQV,17
R_oXXMCzlv3CXrCiR,11
R_oYyo92iP0fBVAfD,6
R_oZuGgEN8EvLjcZj,2
R_p5j1hNZ9iQsHJ3H,2
R_p9LWfvz97wD5ijn,2
R_pDvN5mXVu1pmtSV,3
R_pFqYdytA0jrgmOZ,2
R_pGDKh38nCQ4KsMx,9
R_pGHKffvC4zrBtAJ,0
R_pGUKBraASPz0xb3,10
R_pH4ZvVad3UKYN21,0
R_pKvFMcaRlsNAQ6d,12
R_pLf43RXMb10hDUZ,11
R_pLg97YEPEKoHdCN,0
R_pLhmQWI5uIPk95n,19
R_pM2zj7XA5ai0mgF,10
R_pMnqpu31myYoxy1,6
R_pQ5WCpdXnjkypcB,16
R_pQ5e1JfjUv0WAxz,14
R_pRWnSKTREPIwpSF,6
R_pSqKYKXibjE1auZ,18
R_pc0Q3tj9XIJGlwJ,18
R_pcLKzqCXX1JsGUV,11
R_phoOTxhiHcWo7lL,3
R_pi3pJtwL9OBHz21,11
R_plnyqyltsGtao9P,17
R_plp4APP7ieUnHfH,9
R_plp7Atc3v80dkdP,6
R_pmG3rFtBsPNFHc5,15
R_poAMNEGUrLMuPQJ,1
R_prQTemxJzwhBapz,2
R_pshekUBx7f5kZTH,13
R_pt4H0TOHq5NIXap,10
R_ptIjtL7ul8DEU4V,17
R_ptrkceh01j7A2pX,10
R_pu8AnyDEBbLBUoF,12
R_puS9dcuNnDHSZ8Z,0
R_pxy1aQ4R5kzYGdz,15
R_pxyOtqcy55m6hih,6
R_pzMCRYrC0qiSwIF,6
R_pzT5qBrU6gVULTz,4
R_pzamSNe0bMqAYhP,9
R_pzuVnS8IxMq6uhX,3
R_qC2MsIEGH8zcEKJ,3
R_qDgNxS4B7sCvF2V,7
R_qE3fPAGt0j3s93P,5
R_qEdJpjPlNZ49mFz,2
R_qElbHZQ0UdIH4DT,12
R_qI2JElIT0DuYQ0h,2
R_qIPpNc91VzN4uIh,13
R_qIW9qR6SR6Mboch,5
R_qIwuFobtAI9rW3D,13
R_qLwbCgz580doM4V,8
R_qPjy2muw6qEj8dj,9
R_qQvcrZuPmmWzmXn,5
R_qR5SJt8EUhif77H,9
R_qVmfD0CvI4DM1vb,9
R_qWtvZqcqKDFEeul,18
R_qXB7FDC38PqHgIN,12
R_qXDaCjFmNq4ukZr,3
R_qXGZCLAtwPxVcAN,3
R_qXgxQiVknz2MJfH,7
R_qw6Em8iJ2tIPyuJ,11
R_qxTrp3qz2YCQAnv,0
R_qxYfYpT6Mf2FhKx,14
R_qxvTDbUnkvlzstP,7
R_qzuA5lK6SGDFQWZ,19
R_r09FKPIrjzYQ8KZ,3
R_r1oTDkv1OlGnNuN,18
R_r1qqClBL89aFjXP,4
R_r2OSYq6uAQy1D5n,12
R_r3IM83Ecq7eY7QJ,3
R_r6YrGyIF2JjFuYV,2
R_r7JseW5aEDhPozf,19
R_r8bknLPESgdVNG9,7
R_r8bySj6DKRtE5Lr,15
R_rcId0AtM417vPGN,11
R_rdwe8WeV8XZm5G1,13
R_reG3llJtTwO6ccV,0
R_rebkhfXLvZ2nHQR,18
R_riQY5HjVoMrpJGV,2
R_rj17Eozj9PIBqlb,14
R_rkzUaKttDvAbNmx,3
R_rlHGmaf05gJCiKR,3
R_rlhJHhoZKaGni6t,5
R_ros1MKDgWpj7cFb,8
R_rpRwL6RsvWNdFUB,2
R_rqK6K6zDsynoZHP,0
R_rqYLYukRihPwUmZ,8
R_rqgyZQDq7N60i9b,10
R_rrUXqPVNdXo3jPj,9
R_rrtchX36usn87xT,0
R_s4I8huB9BOcWI5H,6
R_s5P0Odz2rAfEu0p,5
R_s5cDQlDMEVbEmsh,8
R_s6BUJFPzFF8fk2d,6
R_s6TN3nbqPTLInzX,10
R_sBuvqgoSbJ1GdXz,8
R_sCongk0nWsTbiM1,14
R_sF1pGMNxEpYFxO9,2
R_sFNlPttlD6Fp09b,14
R_sGPMme1ysKoSCfT,7
R_sGohXmtT8TjLibT,1
R_sGsB8wYLpu9i8ut,2
R_sH8W9PyBq2swyLn,0
R_sL3ziBSWCD3aQ93,17
R_sLn4GQizfjyzwWd,7
R_sM3qX7I1tHzvU09,8
R_sR3rxwOMAacl5n3,14
R_sRSLCxzK04aJvhL,19
R_sSTfOHWCEeJs5Kp,11
R_sUzscjsDHiEXWF3,6
R_sXuXLTWQhg4zY0F,13
R_sYZmFJSmzmxm3JL,5
R_sbcBNnBmc9HYZwt,13
R_sc036gZZsxtSCGZ,7
R_sdIRxPXvGFnfQAx,4
R_sdlUXaxL4FnomFH,4
R_se7YIEjf2KXT6WB,2
R_sgGXSaPIJ9kWpDr,11
R_shvqnG0WLnaaPHr,9
R_siAwKG9roOXSpEJ,17
R_sjIYvrwrEythGKJ,5
R_sjLYTzhjMi0DAkh,7
R_sjbgjhzDO2r1Wlr,11
R_smUxLAwLx5eXaWB,14
R_snaR9M3EsTpcPi9,16
R_so1lMsX2pFxGtK9,8
R_so3PCsu7KC30Da9,19
R_sotmrGe7Rv3U10J,18
R_spBuGIpg61jMNzP,17
R_spdPnrtroCyeECZ,10
R_spdTY0Zb03DpytH,6
R_sqjjAsz7GATggo1,2
R_ssRisffxqnoI09j,1
R_steEAY2YVW1gye5,1
R_stlZoEq2uXlPW37,1
R_swbepfu7wHYhLTr,3
R_swereIi3z4ijB2F,2
R_swfIN0JgX72IbMl,14
R_syY4aSom3f7M3Yt,0
R_sz0Zeq2JqJJNsyJ,15
R_szoWgaLxKI7lXu9,4
R_t0ccZ3CXpzqgSpr,1
R_tDGTxzG74gg2N9v,3
R_tDI0MmPcVp5b2Xn,16
R_tE5w1f3a4CUcQyl,4
R_tF2fNzRaWUW0CAh,16
R_tFf2GViNMUolxaV,4
R_tJNLenUlMH5f4el,4
R_tJzzlJf8xn5RqFz,7
R_tKEkP09U6w9QszD,6
R_tKYTMJJW2ldeoIV,4
R_tL3i4BXXVrcJe6t,14
R_tMnifPkDrLGlDzj,17
R_tMsVLA8C6RuTmlb,0
R_tPBONZU30Yotued,17
R_tPNYncDSPM7QneN,11
R_tPQs1KqvZ8UQCKB,2
R_tQAoWQ7nHZfCcgh,13
R_tR7F4DbwZExTCSZ,2
R_tSTu20YCb20zL5D,19
R_tSxa3IptvDML4PL,12
R_tVBwSUerMFXisLL,10
R_tXHOaasrDjYwLO9,0
R_tXTuhZjAGOOBYul,7
R_tY9q5vSaULImPzb,17
R_tYfYAJyuYm47Rux,18
R_u1RsKcroEBxUiTT,4
R_u1ysPZNQGE5GnDP,4
R_u23zHQzOrh5zjyx,0
R_u2EdYogSnJBrpex,12
R_u30UX0BsfJQjOsF,19
R_u34cGX2xWc7wpln,2
R_u3TWbOVQ8LPktP3,2
R_u94bdSj5JBe7WZb,19
R_u95uDSrx2MZD13H,2
R_u99XwBV1boyooXT,19
R_u9UwZawss4cVQlz,0
R_u9qeol6zlUcq13j,0
R_uacaCFAWF1Ls0SZ,4
R_uftMVHfljMqB8M9,8
R_ugElk3AIRMymFhf,11
R_ujIuWv84wBHBgqd,0
R_ukwc16oqCZ5ZgZP,1
R_umkBztpJiFIRkxX,18
R_umqcgydTy2DwcBH,2
R_upQla15Wb4pg1pv,5
R_uqbcSq7y153jKmZ,7
R_uvHmOm6E3h7nyHT,18
R_uwVFb8VFUUGbCBH,0
R_uymVOAblJS5zdNT,10
R_uzdxxpucUQeAvUR,15
R_vAGftqzqNDEXWLL,7
R_vAkydPXVzk0r3mV,10
R_vBkhPDT0skiOO2J,15
R_vCykMx1wpGTjjTb,2
R_vD0774kjU7BArKx,6
R_vD2O13NgdnWBXMt,6
R_vGepqaXT4rSfuRH,0
R_vIAsy23dmSRObGF,18
R_vJEhaFmjrt0tGxz,7
R_vJpU3YZYcHGM6Yx,2
R_vMijnnNdSbSLScV,13
R_vMtYQrockCOY7g5,19
R_vN1PwZtsffsjXLH,2
R_vNUg1BUX4xLMPER,14
R_vNX89NhXvOOFm1j,5
R_vP6Eg9Qx0U5fX0Z,6
R_vPQ66r0vYki20XD,8
R_vT4EJ41QSlGF1u1,11
R_vT4bqUWT5O7RLLr,7
R_vTTLEW7G1tGREu5,7
R_vTgJcqkP3auCuGJ,6
R_vTs8n6fZBRT6mw9,0
R_vV9c87xuLM7zcC5,18
R_vVVUPy624m5ZRx7,14
R_vVwpKEp0Ea8Zb8d,14
R_vYTQHtfQG6Bz3XP,6
R_vYtQIbKQv9vFKuZ,6
R_vYx1N4Yte3FORJD,6
R_vZhlFDyqHjpESgp,8
R_vcpSXAZbWGNwQ3D,17
R_vcsfXNFhlnqxtYd,7
R_vdGOGGSniZMGt8d,5
R_veQ0oUB5f0igVnH,14
R_vek9FZGpmXonMhX,2
R_vibbKYNRocMGJ0t,8
R_vjKz4d7IAwZfE6l,17
R_vkmM4fQbTCfxgAx,18
R_vlCK9D7qYWNJe7L,16
R_vlwZ9sX7CSCQlpv,18
R_voSNwyVcZWdCTJv,1
R_vp2vdEEPd9r8Orv,17
R_vpDykvpWlejUcut,0
R_vpEJgs5pF1ovw7D,18
R_vpk0yzFgO6qbsFr,12
R_vpklYegn5eDT5jr,16
R_vqQnG8QXfWSmAy5,15
R_vqUjznemK9GPhfP,17
R_vqcm4DmND1qVNQJ,6
R_vryccTLqI8iuA37,11
R_vugDbLAgPwVaKZ3,11
R_vvIX8JUF41yjnGh,8
R_vvng7mF40Igdk0p,0
R_vwD1DxHBT4mOwuJ,2
R_w0gJ7oIWBd6rcd3,6
R_w0skLYeP3OxeQFz,11
R_w1ydOqmOrL7x8Wd,18
R_w4X9FQneeSrzuE1,18
R_w5JAqptOytTan4J,1
R_w5Z8BUS7nlDmvM5,2
R_w5bE96azoKnM6Ih,9
R_w5bnN5q7E0EOMKJ,0
R_w6Lpc0z99KLvXYl,1
R_w6semdZ97uwOTzX,17
R_w77iC7bSgq12DO9,18
R_w7ZJEH4lKMTodUd,8
R_w7a7YDkfvtMXJ8l,3
R_wMrbwfaugXFwJDH,3
R_wNMlQ8RiLlFPYTD,18
R_wS3Itz1N3BypGVj,17
R_wSlm7tZUBe1VTAB,5
R_wSqXsw7wRGVQRfr,6
R_wT45RVV9iYqU7x7,1
R_wWRN3CSxwSpXoUp,9
R_wXaMChMYqHnMARb,9
R_wYw9zsyeoxMgxrj,19
R_x0hVvTTXGQY9FRf,6
R_x30q8fyx3yFF50B,5
R_x3LIMwKc6zHpAc1,12
R_x3pr7vCXkREOePv,2
R_x5GoMYckvtlyfg5,4
R_x62lMGkpgmmlnrz,6
R_x969WzGgXuE1CuJ,0
R_x9kZz5e1Sxu3s9X,1
R_xAvtsENz2Shcg1j,3
R_xDvEzzSGeDDkvU5,17
R_xDwVhTX9GkgmQIV,14
R_xEZosfdULpyqlGh,13
R_xFpPWhOPnXmXPlT,8
R_xG9dnTy0x7pDLNL,7
R_xGgwn21LozcqzN7,4
R_xGwDp6qu8JCFdIJ,0
R_xaWl9KgwRSiVn9v,13
R_xayV525B1zHdFG9,13
R_xc0AiqTlV5cTvZn,4
R_xc3pVSyq4it2sr7,1
R_xco4xOVS00vBy0N,2
R_xcs1aVCVrBlXkgV,16
R_xf3ov6V1rPcu4Ip,13
R_xlWfGIx58Ye7BhD,14
R_xlnFJMDz934Qtt7,13
R_xluK0w2HLZhsiid,2
R_xmB4YNbFH68DspX,15
R_xmHIbhfLIuHBtAd,6
R_xmW6sCBJmFDlI8V,0
R_xmbgfR9SCI8bTmF,5
R_xoq84dhiJNk1W9j,14
R_xr5emnVfUGhwjkd,11
R_xrT6mb0siRaur29,0
R_xrrF4kkA2JEG6OZ,5
R_xsyCKTazvY4vHbz,0
R_xt1sEBScdPLKPhT,17
R_xtRawoesxIdBPX3,7
R_xx5M0tAgJVFpvl7,3
R_xz4CILOTENgOtKp,4
R_xzt7BAlQUA8iNyh,0
R_yBLjvwb8CyAH65b,5
R_yC0CxAJvbL7kN2h,18
R_yC5ffbdBLVi93Pz,18
R_yDsJLBJ60v26htD,6
R_yHZisWoMcq0JGiB,7
R_yILeYEcIeCBmy2t,8
R_yJz6aXbKddNbgZz,1
R_yK4rOrk16ZOoWwp,10
R_yKOY0x0QaRJTpK1,13
R_yNLUkkUgWEJjEtz,2
R_yPgyGUixTuXuX5v,2
R_yPwEQaDkRlus1AB,11
R_yRaAO89bhwJb9xD,0
R_yU4HVbxXArTzTSp,9
R_yU610Y4deDO9Q77,18
R_yVz17RJ0Nv0ZRG9,19
R_yWpxeDOvI9ExQ7D,6
R_yjtE8lkYYwStlE5,6
R_ykhIAh7b2YyplhT,9
R_ylMjEdPIFi2GGt3,14
R_ylOBrVB1Y3oS7yV,9
R_ymy2UD2TCJlOQHD,2
R_yqdmzbLOlRTEoOR,13
R_yrLYz6vyq4yOHpT,8
R_yrLrYUf4oFzOnjb,12
R_ywI0zPj4zd5e4qB,4
R_ywlBdvbWuxsW0lr,3
R_yxxiDkqLBNLD3S9,4
R_yyDppdQl8WvJZbr,10
R_yyavbTyJu1quZB7,11
R_yywxMId2S5hFY3L,2
R_yz2aRsh8GutbOiB,8
R_z0tGxPIeWROKpax,6
R_z1fvSibqdewGSD7,18
R_z1j5sY871TVYomZ,7
R_z1mFB9Qp9HSTCIV,4
R_z2mENVkdoq6siD7,13
R_z3emF7IfAc3UqYx,18
R_z6D1T2MULlDlLAB,10
R_z6D8F2sy3juEscF,0
R_z6exGW0uhSCNHDb,7
R_z6wrYNsvTbmmmQ1,3
R_z6wx9DHgkVEMygV,12
R_z7IAIZ66lqLei2Z,10
R_z89cVoCKmGUboYN,3
R_z8R7uxzHXINE8o1,2
R_z8tr6xlcFxy5mcF,8
R_z8w9TsEywvOcfCN,1
R_zSFZSDB0S1rtmcp,11
R_zTf2i6s3E2OQZQR,5
R_zTi3j2QuqAzr7NL,0
R_zYlhkltqLl0WShX,13
R_zZSx9DRg5AejOrD,5
R_zZsd6BQmBdvVG0h,14
R_zbZLoKX4IzA4oql,9
R_zczhhGpVCmLwad3,6
R_zd4E1BgAdaM2761,0
R_zdLOP8JD2pe1brj,2
R_zdQYFhfeqyBd2dH,6
R_zfnsck2ZatnGtY5,6
R_zfqnsBzlOAKibzb,8
